brand,model,generation,modification,base_price
Cadillac,Escalade,GMT 1XX (2020—2023),6.2 4WD AT (416 л.с.),14153618.181818182
Cadillac,Escalade,GMT K2 (2014—2020),6.2 4WD AT (409 л.с.),4159463.887272727
Cadillac,Escalade,GMT K2 (2014—2020),6.2 4WD AT (409 л.с.) ESV,4289434.247619048
Cadillac,Escalade,GMT K2 (2014—2020),6.2 V8 4WD AT (426 л.с.),6032366.258536586
Cadillac,Escalade,GMT900 (2006—2014),6.2 V8 4WD AT (409 л.с.),1504132.3189493434
Cadillac,SRX,II (2009—2012),3.0 V6 4WD AT (269 л.с.),973390.7662721893
Cadillac,SRX,II рестайлинг (2012—2016),3.6 V6 4WD AT (318 л.с.),1485564.3137254901
Cadillac,XT5,I (2016—2019),3.7 V6 4WD AT (314 л.с.),2799945.1544715445
Changan,CS35,I (2013—2023),1.6 AT (113 л.с.),812878.8255813953
Chery,Amulet (A15),A15 (2003—2010),1.6 MT (94 л.с.),108390.30931677019
Chery,Bonus (A13),A13 (2011—2014),1.5 MT (109 л.с.),218768.0598246519
Chery,CrossEastar (B14),B14 (2008—2014),2.0 MT (136 л.с.),275381.1647058824
Chery,Fora (A21),A21 (2006—2011),2.0 MT (130 л.с.),152062.8331210191
Chery,IndiS (S18D),S18D (2011—2016),1.3 AMT (83 л.с.),312734.02777777775
Chery,IndiS (S18D),S18D (2011—2016),1.3 MT (83 л.с.),267797.0571428572
Chery,Kimo (A1),A1 (2008—2015),1.3 MT (83 л.с.),179658.60972316
Chery,M11 (A3),A3 (2010—2015),1.6 MT (119 л.с.),235976.60424028267
Chery,QQ6 (S21),S21 (2006—2010),1.3 MT (83 л.с.),187067.63768115942
Chery,Sweet (QQ),QQ (2003—2013),0.8 AMT (52 л.с.),132652.1911764706
Chery,Sweet (QQ),QQ (2003—2013),0.8 MT (52 л.с.),109744.79551122195
Chery,Tiggo (T11),T11 (2005—2013),1.6 MT (119 л.с.),371548.6524663677
Chery,Tiggo (T11),T11 (2005—2013),1.6 MT (126 л.с.),377022.70454545453
Chery,Tiggo (T11),T11 (2005—2013),1.8 MT (132 л.с.),298795.05435262923
Chery,Tiggo (T11),T11 (2005—2013),2.0 4WD MT (136 л.с.),391021.66397849465
Chery,Tiggo (T11),T11 (2005—2013),2.0 AT (136 л.с.),308617.8537414966
Chery,Tiggo (T11),T11 (2005—2013),2.4 MT (129 л.с.),235693.89764585465
Chery,Tiggo (T11),T11 рестайлинг (2013—2016),1.6 MT (119 л.с.),425718.734375
Chery,Tiggo (T11),T11 рестайлинг (2013—2016),1.6 MT (126 л.с.),505141.0533807829
Chery,Tiggo (T11),T11 рестайлинг (2013—2016),1.8 MT (132 л.с.),574816.235059761
Chery,Tiggo (T11),T11 рестайлинг (2013—2016),2.0 4WD MT (136 л.с.),545711.0231213872
Chery,Tiggo 3,I (2014—2020),1.6 MT (126 л.с.),851357.4390243902
Chery,Tiggo 4,I рестайлинг (2018—2023),1.5 MT (113 л.с.),1464279.731591449
Chery,Tiggo 4,I рестайлинг (2018—2023),2.0 CVT (122 л.с.),1558745.1965065503
Chery,Tiggo 5,T21 (2014—2016),2.0 CVT (139 л.с.),844553.9158878505
Chery,Tiggo 5,T21 (2014—2016),2.0 MT (139 л.с.),817793.8378378379
Chery,Tiggo 7 Pro,II (2019—2023),1.5 CVT (147 л.с.),2024912.3439635534
Chery,Tiggo 8 Pro,I (2021—2023),1.6 TGDI AMT (186 л.с.),2490092.7812080537
Chery,Very,A13 (2011—2014),1.5 MT (109 л.с.),233236.4361277445
Chevrolet,Aveo,I (2003—2008),1.2 MT (72 л.с.),263331.5163841808
Chevrolet,Aveo,I (2003—2008),1.4 MT (83 л.с.),216438.67088607594
Chevrolet,Aveo,I (2003—2008),1.4 MT (94 л.с.),259045.121085595
Chevrolet,Aveo,I рестайлинг (2006—2012),1.2 MT (72 л.с.),267074.3484455959
Chevrolet,Aveo,I рестайлинг (2006—2012),1.4 AT (101 л.с.),424754.29216152016
Chevrolet,Aveo,I рестайлинг (2006—2012),1.4 MT (94 л.с.),297615.21130551817
Chevrolet,Aveo,II (2011—2020),1.4 MT (100 л.с.),393794.88372093026
Chevrolet,Blazer,S10 рестайлинг (1990—1994),4.3 4WD AT (193 л.с.),235933.33333333334
Chevrolet,Captiva,I (2006—2011),2.4 4WD AT (136 л.с.),707555.1832061069
Chevrolet,Captiva,I (2006—2011),2.4 4WD MT (136 л.с.),686091.1526479751
Chevrolet,Captiva,I (2006—2011),3.2 4WD AT (230 л.с.),703442.1843434343
Chevrolet,Captiva,I рестайлинг (2011—2013),2.2 TD 4WD AT (184 л.с.),1059260.0331950206
Chevrolet,Captiva,I рестайлинг (2011—2013),3.0 4WD AT (249 л.с.),1123645.121212121
Chevrolet,Captiva,I рестайлинг 2 (2013—2016),2.2 TD 4WD AT (184 л.с.),1234026.9142011835
Chevrolet,Captiva,I рестайлинг 2 (2013—2016),2.4 4WD AT (167 л.с.),1213061.273657289
Chevrolet,Cobalt,II (2011—2016),1.5 AT (105 л.с.),518563.41318327974
Chevrolet,Cobalt,II (2011—2016),1.5 MT (105 л.с.),454084.8938053097
Chevrolet,Cruze,I (2009—2012),1.6 AT (113 л.с.),476138.8803418803
Chevrolet,Cruze,I (2009—2012),1.6 MT (124 л.с.),550846.5133333333
Chevrolet,Cruze,I (2009—2012),1.8 MT (141 л.с.),542096.3489361702
Chevrolet,Cruze,I рестайлинг (2012—2015),1.6 AT (109 л.с.),627541.5500878735
Chevrolet,Cruze,I рестайлинг (2012—2015),1.8 MT (141 л.с.),635634.197696737
Chevrolet,Epica,I (2006—2009),2.0 MT (143 л.с.),382600.01855287567
Chevrolet,Epica,I рестайлинг (2009—2012),2.0 AT (143 л.с.),531167.2231292517
Chevrolet,Epica,I рестайлинг (2009—2012),2.0 MT (143 л.с.),488716.6393939394
Chevrolet,Evanda,I (2000—2006),2.0 MT (131 л.с.),276783.1084337349
Chevrolet,Malibu,IX рестайлинг (2018—2023),1.5 CVT (160 л.с.),1482997.5308641975
Chevrolet,Malibu,VIII (2011—2014),2.4 AT (167 л.с.),921909.8333333334
Chevrolet,Nexia,I (2020—2023),1.5 MT (106 л.с.),835431.0813953489
Chevrolet,Niva,I (2002—2009),1.8 MT (122 л.с.) 4WD,356003.30841121497
Chevrolet,Orlando,I (2010—2018),1.8 AT (141 л.с.),889285.2281722934
Chevrolet,Orlando,I (2010—2018),1.8 MT (141 л.с.),823256.8796844181
Chevrolet,Rezzo,I (2000—2008),1.6 MT (90 л.с.),333791.15346534655
Chevrolet,Spark,M200 (2005—2009),0.8 MT (52 л.с.),229795.5418032787
Chevrolet,Spark,M300 (2009—2016),1.0 AT (67 л.с.),521095.37419945106
Chevrolet,Spark,M300 (2009—2016),1.0 MT (67 л.с.),419249.2439613527
Chevrolet,Tahoe,II (1999—2006),5.3 4WD AT (288 л.с.),593551.052631579
Chevrolet,Tahoe,III (2006—2014),5.3 4WD AT (325 л.с.),1544612.8866995075
Chevrolet,Tahoe,IV (2014—2021),6.2 V8 AT (426 л.с.),4711679.2164179105
Chevrolet,Tracker,II (1998—2004),2.0 4WD AT (129 л.с.),304093.03973509936
Chevrolet,TrailBlazer,I рестайлинг (2005—2009),4.2 AT 4WD (273 л.с.),496534.28571428574
Chevrolet,TrailBlazer,II (2012—2016),2.8 D 4WD AT (180 л.с.),1403103.9238095237
Chevrolet,TrailBlazer,II (2012—2016),2.8 D 4WD MT (180 л.с.),1280185.8
Chevrolet,Viva,I (2004—2008),1.8 MT (125 л.с.),219180.93473684211
Chrysler,PT Cruiser,I (2000—2010),2.0 AT (141 л.с.),289186.89285714284
Chrysler,PT Cruiser,I (2000—2010),2.4 AT (143 л.с.),360716.41904761904
Chrysler,PT Cruiser,I (2000—2010),2.4 AT (152 л.с.),287063.42978723405
Chrysler,Pacifica,CS (2003—2008),3.5 4WD AT (253 л.с.),447219.3875598086
Chrysler,Sebring,II рестайлинг (2003—2006),2.4 AT (152 л.с.),225664.56310679612
Chrysler,Voyager,III (1995—2001),2.0 MT (133 л.с.),215571.42857142858
Chrysler,Voyager,III (1995—2001),2.4 AT (150 л.с.),189320.32450331125
Chrysler,Voyager,IV (2000—2004),2.4 AT (150 л.с.),296424.7889447236
Chrysler,Voyager,IV (2000—2004),2.4 AT (152 л.с.),325182.7037037037
Citroen,Berlingo,I рестайлинг (2002—2012),1.4 MT (75 л.с.),286404.1301724138
Citroen,Berlingo,I рестайлинг (2002—2012),1.6 MT (109 л.с.),302811.6201550388
Citroen,Berlingo,II (2008—2012),1.6 MT (110 л.с.),471256.17142857146
Citroen,Berlingo,II (2008—2012),1.6 MT (90 л.с.),483210.5145228216
Citroen,C-Crosser,I (2007—2013),2.4 4WD CVT (170 л.с.),845042.4848484849
Citroen,C-Elysee,I (2012—2016),1.2 MT (72 л.с.),404063.718487395
Citroen,C-Elysee,I (2012—2016),1.6 AT (116 л.с.),555376.9230769231
Citroen,C2,I (2003—2009),1.6 AMT (110 л.с.),246793.08620689655
Citroen,C3,I (2002—2006),1.4 AT (75 л.с.),231605.996875
Citroen,C3,I (2002—2006),1.6 MT (110 л.с.),211685.65217391305
Citroen,C3,I рестайлинг (2005—2009),1.4 AMT (90 л.с.),267750.40502793295
Citroen,C3,II (2009—2013),1.6 AT (120 л.с.),482528.0582524272
Citroen,C3 Aircross,I (2017—2021),1.2 AT (110 л.с.),1456629.1886792453
Citroen,C3 Picasso,I (2009—2012),1.4 MT (95 л.с.),451243.0397022333
Citroen,C3 Picasso,I (2009—2012),1.4 VTI MT (95 л.с.),461123.03846153844
Citroen,C3 Picasso,I рестайлинг (2012—2017),1.6 AMT (115 л.с.),605428.0736842105
Citroen,C4,I (2004—2014),1.6 AT (109 л.с.),280884.79682233994
Citroen,C4,I рестайлинг (2008—2011),1.6 AT (120 л.с.),347884.52781954885
Citroen,C4,I рестайлинг (2008—2011),1.6 MT (120 л.с.),333203.8528678304
Citroen,C4,I рестайлинг (2008—2011),1.6 VTI AT (120 л.с.),378009.1489361702
Citroen,C4,II (2010—2016),1.6 AT (150 л.с.),658496.4059753955
Citroen,C4,II (2010—2016),1.6 MT (109 л.с.),523499.03472222225
Citroen,C4,II (2010—2016),1.6 MT (120 л.с.),489103.78424015007
Citroen,C4,II (2010—2016),1.6 VTI MT (116 л.с.),583022.3638211382
Citroen,C5,I (2001—2004),2.0 AT (136 л.с.),195680.48780487804
Citroen,C5,I рестайлинг (2004—2008),3.0 AT (207 л.с.),279142.85714285716
Citroen,DS 4,I (2011—2015),1.6 AT (150 л.с.),732985.7632850242
Citroen,Grand C4 Picasso,II рестайлинг (2016—2018),1.6 BlueHDI AT (120 л.с.),1484799.9666666666
Citroen,Jumper,I (1994—2006),2.5 D MT (86 л.с.),221400.0
Citroen,Jumpy,III (2016—2023),2.0 HDi MT (150 л.с.),2159744.4392523365
Citroen,Xsara,I (1997—2006),1.6 MT (109 л.с.),147350.64935064936
Citroen,Xsara Picasso,I (1999—2012),1.8 MT (116 л.с.),202099.52525252526
Daewoo,Espero,I (1990—1999),2.0 MT (105 л.с.),76641.95276497696
Daewoo,Gentra,II (2013—2015),1.5 MT (107 л.с.),428674.04636973765
Daewoo,Lacetti,I (2002—2010),1.5 AT (106 л.с.),221802.22222222222
Daewoo,Lanos,I (1997—2010),1.5 MT (86 л.с.),202792.64604810998
Daewoo,Leganza,I (1997—2008),1.8 MT (95 л.с.),90631.57894736843
Daewoo,Leganza,I (1997—2008),2.0 MT (116 л.с.),124087.0
Daewoo,Leganza,I (1997—2008),2.2 AT (133 л.с.),172452.3619047619
Daewoo,Matiz,II (2005—2007),0.8 MT (52 л.с.),122389.6961130742
Daewoo,Matiz,II рестайлинг (2007—2011),0.8 AT (52 л.с.),251847.11464968152
Daewoo,Matiz,II рестайлинг (2007—2011),0.8 MT (52 л.с.),161689.7876424715
Daewoo,Nexia,I (1995—2008),1.5 MT (80 л.с.),107434.30624580255
Daewoo,Nexia,I (1995—2008),1.5 MT (90 л.с.),97075.24556962025
Daewoo,Nexia,I (1995—2008),1.6 MT (109 л.с.),112334.19309778143
Daewoo,Nubira,I (1997—2000),1.6 MT (106 л.с.),127262.1081081081
Daewoo,Nubira,II (1999—2003),1.6 MT (106 л.с.),143839.0
Daewoo,Sens,I (2002—2009),1.3 MT (70 л.с.),182196.10204081633
Daewoo,Tico,I (1991—2001),0.8 MT (41 л.с.),83869.2891566265
Daihatsu,Boon,III (2016—2018),1.0 CVT (69 л.с.),714933.3333333334
Daihatsu,Mira e:S,I (2011—2013),0.7 CVT (52 л.с.),393360.0
Daihatsu,Move,IV (2006—2010),0.7 AT (58 л.с.),365181.8181818182
Daihatsu,Move,V рестайлинг (2012—2014),0.7 CVT (52 л.с.),520795.4318181818
Daihatsu,Move,VI рестайлинг (2014—2023),0.7 CVT (52 л.с.),633739.1304347826
Daihatsu,Terios,J200 (2006—2009),1.5 4WD AT (105 л.с.),662125.3968253968
Daihatsu,YRV,M2 (2000—2002),1.3 AT (140 л.с.),254525.0
Datsun,mi-DO,I (2015—2023),1.6 MT (87 л.с.),485865.50496141124
Datsun,on-DO,I (2014—2019),1.6 AT (87 л.с.),553489.2813522356
Datsun,on-DO,I (2014—2019),1.6 MT (106 л.с.),498494.51214953273
Datsun,on-DO,I (2014—2019),1.6 MT (82 л.с.),365488.4810126582
Datsun,on-DO,I рестайлинг (2019—2023),1.6 MT (87 л.с.),577950.7607361963
Dodge,Caliber,I (2006—2009),1.8 MT (150 л.с.),440049.26126126124
Dodge,Caravan,IV (2000—2007),2.4 AT (150 л.с.),309899.0402542373
Dodge,Caravan,IV (2000—2007),2.4 AT (152 л.с.),333883.1382113821
Dodge,Caravan,IV (2000—2007),3.3 AT (182 л.с.),389477.0
Dodge,Grand Caravan,III (1995—2000),3.0 AT (152 л.с.),215460.0
Dodge,Intrepid,II (1997—2004),2.7 AT (203 л.с.),200355.4527559055
Dodge,Ram,IV (2008—2019),5.7 4WD AT (396 л.с.),2880470.14556962
Dodge,Ram,V (2018—2023),5.7 4WD AT (395 л.с.),6549457.989795919
Exeed,TXL,I рестайлинг (2021—2023),1.6 TGDI 4WD AMT (186 л.с.),3060501.8579881657
Exeed,VX,I (2021—2023),2.0 TGDI 4WD AMT (249 л.с.),3896696.158273381
FAW,Besturn B50,I (2009—2014),1.6 MT (103 л.с.),366022.48529411765
FAW,Oley,I (2012—2018),1.5 MT (102 л.с.),354666.6666666667
FAW,V5,I (2012—2017),1.5 MT (102 л.с.),247996.37260273972
FIAT,500,II (2007—2015),1.2 AMT (69 л.с.),586857.5348837209
FIAT,Doblo,I рестайлинг (2005—2015),1.3 Multijet MT (75 л.с.),321230.76923076925
FIAT,Doblo,I рестайлинг (2005—2015),1.4 MT (77 л.с.),454469.9128888889
FIAT,Ducato,III (2006—2014),2.3 JTD MT (110 л.с.),681932.6946531154
FIAT,Ducato,III (2006—2014),2.3 JTD MT (120 л.с.),980989.6849593496
FIAT,Ducato,III (2006—2014),2.3 TD MT (130 л.с.),906696.1767441861
FIAT,Linea,I (2007—2013),1.4 MT (120 л.с.),390221.5392670157
FIAT,Punto,II (1999—2003),1.2 CVT (80 л.с.),156367.8679245283
FIAT,Punto,II (1999—2003),1.2 MT (60 л.с.),118783.58928571429
FIAT,Punto,III (2005—2010),1.4 MT (77 л.с.),279153.3910891089
Ford,C-MAX,I (2003—2007),1.6 TDCi MT (109 л.с.),306265.16
Ford,C-MAX,I (2003—2007),2.0 AT (145 л.с.),423747.0627615063
Ford,C-MAX,I рестайлинг (2007—2010),1.8 MT (125 л.с.),442348.60408921936
Ford,Courier,I (1991—2002),1.8 D MT (60 л.с.),108306.79545454546
Ford,EcoSport,I (2014—2018),1.6 MT (122 л.с.),955070.5362776025
Ford,EcoSport,I (2014—2018),1.6 PowerShift (122 л.с.),958804.1186440678
Ford,EcoSport,I (2014—2018),2.0 MT (140 л.с.),991391.4242424242
Ford,Escape,I (2000—2004),2.0 MT (129 л.с.),304901.64166666666
Ford,Escape,I рестайлинг (2004—2007),3.0 4WD AT (203 л.с.),439986.8831168831
Ford,Escort,III (1980—1986),1.3 MT (69 л.с.),101826.04347826086
Ford,Escort,V рестайлинг (1991—1996),1.6 MT (90 л.с.),60095.744680851065
Ford,Explorer,I (1990—1994),4.0 4WD MT (160 л.с.),178946.84782608695
Ford,Explorer,II (1994—2003),4.0 4WD AT (160 л.с.),218422.33333333334
Ford,Explorer,II (1994—2003),4.0 4WD MT (160 л.с.),260381.81818181818
Ford,Explorer,III (2001—2006),4.0 4WD AT (212 л.с.),549593.5930232558
Ford,Explorer,V рестайлинг (2015—2018),3.5 4WD AT (249 л.с.),2653556.7373417723
Ford,Explorer,V рестайлинг 2 (2017—2019),3.5 V6 AT (249 л.с.),3032405.875
Ford,Festiva,III (1996—2003),1.3 AT (83 л.с.),159333.33333333334
Ford,Fiesta,Mk4 (1995—1999),1.3 MT (60 л.с.),79488.32558139534
Ford,Fiesta,Mk5 (2002—2008),1.4 AMT (80 л.с.),297436.92572944297
Ford,Fiesta,Mk5 (2002—2008),1.4 MT (80 л.с.),278513.8206713781
Ford,Fiesta,Mk5 (2002—2008),1.6 AT (100 л.с.),383643.9920477137
Ford,Fiesta,Mk5 (2002—2008),1.6 MT (100 л.с.),314378.10463378177
Ford,Fiesta,Mk6 (2008—2013),1.4 AT (96 л.с.),560979.4308510638
Ford,Fiesta,Mk6 рестайлинг (2012—2019),1.6 MT (85 л.с.),652444.8440366973
Ford,Fiesta,Mk6 рестайлинг (2012—2019),1.6 PowerShift (105 л.с.),758730.7168674698
Ford,Fiesta,Mk6 рестайлинг (2012—2019),1.6 PowerShift (120 л.с.),769934.1451612903
Ford,Focus,I (1998—2004),1.6 MT (100 л.с.),162690.601362862
Ford,Focus,I (1998—2004),1.8 MT (115 л.с.),166013.4234375
Ford,Focus,I (1998—2004),2.0 AT (131 л.с.),169768.93991671625
Ford,Focus,I (1998—2004),2.0 MT (131 л.с.),153719.92307692306
Ford,Focus,I рестайлинг (2001—2007),2.0 AT (130 л.с.),207415.30418719212
Ford,Focus,I рестайлинг (2001—2007),2.0 AT (131 л.с.),206355.88014981273
Ford,Focus,I рестайлинг (2001—2007),2.0 AT (132 л.с.),194393.56050955414
Ford,Focus,I рестайлинг (2001—2007),2.0 MT (131 л.с.),166710.5
Ford,Focus,II (2005—2008),1.4 MT (80 л.с.),281783.05333333334
Ford,Focus,II (2005—2008),1.8 TDCi MT (116 л.с.),308818.4375
Ford,Focus,II (2005—2008),2.0 AT (145 л.с.),392105.2478632479
Ford,Focus,II рестайлинг (2007—2011),1.4 MT (80 л.с.),376042.084006462
Ford,Focus,II рестайлинг (2007—2011),2.0 MT (145 л.с.),456383.26675786596
Ford,Focus,III (2011—2015),1.6 MT (85 л.с.),586358.4085510689
Ford,Focus,III (2011—2015),2.0 MT (150 л.с.),719805.2603092784
Ford,Focus,III рестайлинг (2014—2019),1.5 EcoBoost AT (150 л.с.),1088392.5379786566
Ford,Focus,III рестайлинг (2014—2019),1.6 MT (105 л.с.),723846.4569892474
Ford,Focus,III рестайлинг (2014—2019),1.6 MT (125 л.с.),991997.271147161
Ford,Focus,III рестайлинг (2014—2019),1.6 PowerShift (105 л.с.),894574.3652609007
Ford,Focus,III рестайлинг (2014—2019),1.6 PowerShift (125 л.с.),1009176.7528901735
Ford,Fusion,I рестайлинг (2005—2012),1.2 MT (75 л.с.),327500.0
Ford,Fusion,I рестайлинг (2005—2012),1.4 AMT (80 л.с.),341674.2523076923
Ford,Fusion,I рестайлинг (2005—2012),1.6 AT (101 л.с.),461341.6393588602
Ford,Fusion (North America),II рестайлинг (2016—2023),1.5 AT (184 л.с.),1379258.6268656717
Ford,Galaxy,I рестайлинг (2000—2006),1.9 TDCi MT (130 л.с.),328181.8181818182
Ford,Galaxy,II (2006—2010),1.8 TDCi MT (125 л.с.),676778.0810810811
Ford,Galaxy,II рестайлинг (2010—2015),2.0 TDCi MT (140 л.с.),651800.8533333334
Ford,Ka,I (1996—2008),1.3 MT (60 л.с.),101122.0
Ford,Kuga,I (2008—2012),2.0 TDCi 4WD MT (136 л.с.),715040.5107296137
Ford,Kuga,I (2008—2012),2.0 TDCi MT (140 л.с.),879872.3292682926
Ford,Kuga,II (2012—2016),1.6 4WD AT (150 л.с.),1134865.678784267
Ford,Kuga,II (2012—2016),1.6 4WD AT (182 л.с.),1129936.2340425532
Ford,Kuga,II (2012—2016),1.6 MT (150 л.с.),989368.9910447762
Ford,Kuga,II (2012—2016),2.0 TDCi 4WD AMT (140 л.с.),1122398.1319796955
Ford,Kuga,II (2012—2016),2.5 AT (150 л.с.),1212129.2855377009
Ford,Kuga,II рестайлинг (2016—2019),1.5 EcoBoost 4WD AT (150 л.с.),1557768.8509615385
Ford,Kuga,II рестайлинг (2016—2019),2.5 AT (150 л.с.),1590145.6787878787
Ford,Mondeo,II (1994—2001),1.6 MT (90 л.с.),91005.29281767955
Ford,Mondeo,II (1994—2001),1.8 MT (115 л.с.),107060.14310344828
Ford,Mondeo,III (2000—2003),1.8 MT (125 л.с.),210116.54545454544
Ford,Mondeo,III (2000—2003),2.0 AT (145 л.с.),229660.0459770115
Ford,Mondeo,III (2000—2003),2.0 MT (145 л.с.),206833.83950617284
Ford,Mondeo,III (2000—2003),2.0 TDCi MT (115 л.с.),205896.8316831683
Ford,Mondeo,III рестайлинг (2003—2007),1.8 MT (125 л.с.),285544.57332228665
Ford,Mondeo,III рестайлинг (2003—2007),2.0 AT (145 л.с.),310877.4201680672
Ford,Mondeo,III рестайлинг (2003—2007),2.0 MT (145 л.с.),300026.6930604982
Ford,Mondeo,III рестайлинг (2003—2007),2.0 TDCi AT (115 л.с.),280833.3333333333
Ford,Mondeo,III рестайлинг (2003—2007),2.5 AT (170 л.с.),328438.6145833333
Ford,Mondeo,IV (2006—2010),2.0 MT (145 л.с.),512322.9975308642
Ford,Mondeo,IV (2006—2010),2.0 TDCi AT (140 л.с.),596449.51171875
Ford,Mondeo,IV (2006—2010),2.3 AT (161 л.с.),566380.5256797583
Ford,Mondeo,IV рестайлинг (2010—2014),2.0 MT (145 л.с.),694462.1858864027
Ford,Mondeo,IV рестайлинг (2010—2014),2.0 PowerShift (200 л.с.),708221.8854895105
Ford,Mondeo,IV рестайлинг (2010—2014),2.0 PowerShift (240 л.с.),697579.3625730994
Ford,Mondeo,IV рестайлинг (2010—2014),2.3 AT (161 л.с.),739873.7949921753
Ford,Mondeo,V (2014—2019),2.5 AT (149 л.с.),1360396.8870056497
Ford,Mustang,VI (2014—2017),2.3 AT (317 л.с.),2326844.689922481
Ford,S-MAX,I (2006—2010),2.5 MT (220 л.с.),536818.8189655172
Ford,Scorpio,I (1985—1994),2.0 MT (115 л.с.),165745.52727272728
Ford,Sierra,I рестайлинг (1987—1993),2.0 MT (101 л.с.),74735.13513513513
Ford,Taurus,III (1995—1999),3.0 AT (145 л.с.),155995.94
Ford,Transit,IV (1986—1994),2.0 MT (80 л.с.),125699.21875
Ford,Transit,IV (1986—1994),2.0 MT (98 л.с.),139769.01408450704
Ford,Transit,IV (1986—1994),2.5 CDi MT (69 л.с.),154611.53263707572
Ford,Transit,V (1994—2000),2.0 MT (115 л.с.),189897.0989010989
Ford,Transit,V (1994—2000),2.5 CDi MT (76 л.с.),233409.16666666666
Ford,Transit,VI (2000—2006),2.0 CDi MT (85 л.с.),341228.9126984127
